canonical_ligand_id,inchikey,mapping_status,component_ids,component_names,smiles_values,component_types,pdb_ids,notes
ligand:AKFRXQNHCCSRJN-IRFCIJBXSA-N,AKFRXQNHCCSRJN-IRFCIJBXSA-N,exact_inchikey,0GE,"N-{[5-(dimethylamino)naphthalen-1-yl]sulfonyl}-L-alpha-glutamyl-N-[(2S,3S)-6-carbamimidamido-1-chloro-2-hydroxyhexan-3-yl]glycinamide",[H]/N=C(\\N)/NCCCC(C(CCl)O)NC(=O)CNC(=O)C(CCC(=O)O)NS(=O)(=O)c1cccc2c1cccc2N(C)C,small_molecule,1CVW,Exact ligand identity anchored to InChIKey.
ligand:AKG,,component_fallback,AKG,2-OXOGLUTARIC ACID,,small_molecule,1H2L; 1OIJ,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:AKP,,component_fallback,AKP,"N-(PYRAZIN-2-YLCARBONYL)LEUCYLISOLEUCYL-N~1~-{1-[2-({1-CARBOXY-2-[4-(PHOSPHONOOXY)PHENYL]ETHYL}AMINO)-1,1-DIHYDROXY-2-OXOETHYL]BUT-3-ENYL}-3-CYCLOHEXYLALANINAMIDE",,small_molecule,1RGQ,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:AKVIWWJLBFWFLM-UHFFFAOYSA-N,AKVIWWJLBFWFLM-UHFFFAOYSA-N,exact_inchikey,PCT,PHOSPHONOACETAMIDE,C(C(=O)N)P(=O)(O)O,small_molecule,1AT1,Exact ligand identity anchored to InChIKey.
ligand:AL0,,component_fallback,AL0,3-[HYDROXY(NITROSO)AMINO]-L-ALANINE,,small_molecule,2AIR,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:ALA,,component_fallback,ALA,ALANINE,,small_molecule,1HSB,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:ALF,,component_fallback,ALF,TETRAFLUOROALUMINATE ION,,small_molecule,1H8E; 1M34; 1N2C; 1SHZ; 1TX4; 2CNW,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:ALH,,component_fallback,ALH,"6-PHENYL[5H]PYRROLO[2,3-B]PYRAZINE",,small_molecule,1UNG,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:ALKZAGKDWUSJED-UHFFFAOYSA-N,ALKZAGKDWUSJED-UHFFFAOYSA-N,exact_inchikey,CUA,DINUCLEAR COPPER ION,[Cu][Cu],small_molecule,1EHK,Exact ligand identity anchored to InChIKey.
ligand:AMG,,component_fallback,AMG,methyl alpha-D-galactopyranoside,,small_molecule,1JAC; 1TOQ; 1TP8; 1WS4,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:AMN,,component_fallback,AMN,"methyl 5-acetamido-9-amino-3,5,9-trideoxy-D-glycero-alpha-D-galacto-non-2-ulopyranosidonic acid",,small_molecule,1HGJ,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:AMP,,component_fallback,AMP,ADENOSINE MONOPHOSPHATE,,cofactor,1JWB; 1O94; 1O97; 1T9G; 1XQS; 2A1T; 2A1U,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:AMU,,component_fallback,AMU,N-acetyl-beta-muramic acid,,small_molecule,1TWQ; 2APH,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:AN1,,component_fallback,AN1,3-(10-METHYL-ANTHRACEN-9-YL)-PROPIONIC ACID,,small_molecule,1LO3,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:ANA,,component_fallback,ANA,"methyl 4-O-acetyl-5-acetamido-3,5-dideoxy-D-glycero-alpha-D-galacto-non-2-ulopyranosidonic acid",,small_molecule,1HGI,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:ANF,,component_fallback,ANF,ANTHRONE,,small_molecule,2BJM,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:ANP,,component_fallback,ANP,PHOSPHOAMINOPHOSPHONIC ACID-ADENYLATE ESTER,,cofactor,1IR3; 1KQM; 1O6K; 1O6L; 1OHH; 2A19; 2BZK; 2CK3,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:ANQ,,component_fallback,ANQ,ACENAPHTHENEQUINONE,,small_molecule,1OAX,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:ANY,,component_fallback,ANY,"2-METHYL-BUTYRIC ACID 3-(3-FORMYLAMINO-2-HYDROXY-BENZOYLAMINO)-8-HEPTYL-2,6-DIMETHYL-4,9-DIOXO-[1,5]DIOXONAN-7-YL ESTER",,small_molecule,1PPJ,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:AOA,,component_fallback,AOA,(AMINOOXY)ACETIC ACID,,small_molecule,1WYV,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:APC,,component_fallback,APC,DIPHOSPHOMETHYLPHOSPHONIC ACID ADENOSYL ESTER,,cofactor,1S26,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:APR,,component_fallback,APR,ADENOSINE-5-DIPHOSPHORIBOSE,,small_molecule,1SZD; 1U2G,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:AQTFKGDWFRRIHR-RGGAHWMASA-L,AQTFKGDWFRRIHR-RGGAHWMASA-L,exact_inchikey,COH,PROTOPORPHYRIN IX CONTAINING CO,Cc1c2n3c(c1CCC(=O)O)C=C4C(=C(C5=[N]4[Co]36[N]7=C(C=C8N6C(=C5)C(=C8C=C)C)C(=C(C7=C2)C=C)C)C)CCC(=O)O,small_molecule,1COH,Exact ligand identity anchored to InChIKey.
ligand:ARG,,component_fallback,ARG,ARGININE,,small_molecule,1HSB,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:ARL,,component_fallback,ARL,"7-(3,5-DITERT-BUTYLPHENYL)-3-METHYLOCTA-2,4,6-TRIENOIC ACID",,small_molecule,1NQ7,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:ASP,,component_fallback,ASP,ASPARTIC ACID,,small_molecule,1RZG; 1ZQ1,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:ATP,,component_fallback,ATP,ADENOSINE-5'-TRIPHOSPHATE,,cofactor,1GY3; 1H1V; 1H8H; 1HLU; 1JST; 1JWA; 1KXP; 1LOT; 1MA9; 1MAB; 1MDU; 1NBM; 1NLV; 1NM1; 1NMD; 1P8Z; 1Q24; 1QHH; 1QMZ; 1RDQ; 1RGI; 1T44; 1TID; 1TIL; 1TYQ; 1U9I; 1XEX; 1Y56; 1Y8P; 1Y8Q; 1Y8R; 1YAG; 1YVN; 2A3Z; 2A40; 2A41; 2A42; 2A5Y; 2BTF; 2CCH; 2CCI; 2CJM; 2D1K,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:AU,,component_fallback,AU,GOLD ION,,metal,1IO4; 1LJ2; 1U9L; 1YVL,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:AY1,,component_fallback,AY1,"[(2R,3S,6S,7R,8R)-3-[(3-formamido-2-oxidanyl-phenyl)carbonylamino]-8-hexyl-2,6-dimethyl-4,9-bis(oxidanylidene)-1,5-dioxonan-7-yl] 2-methylpropanoate",,small_molecule,1NTK,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:AYEKOFBPNLCAJY-UHFFFAOYSA-O,AYEKOFBPNLCAJY-UHFFFAOYSA-O,exact_inchikey,TPP,THIAMINE DIPHOSPHATE,Cc1c(sc[n+]1Cc2cnc(nc2N)C)CCO[P@](=O)(O)OP(=O)(O)O,cofactor,1DTW,Exact ligand identity anchored to InChIKey.
ligand:AZI,,component_fallback,AZI,AZIDE ION,,crystallization_additive,1OCZ; 1ONK; 1PP9; 1PPJ; 1SZ6; 1T0R; 2A06; 2BFZ; 2CK3,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:AZN,,component_fallback,AZN,ALIZARIN RED,,small_molecule,1OAR,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:AZO,,component_fallback,AZO,METHYL (2Z)-2-(2-{[6-(2-CYANOPHENOXY)PYRIMIDIN-4-YL]OXY}PHENYL)-3-METHOXYACRYLATE,,small_molecule,1SQB,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:B12,,component_fallback,B12,COBALAMIN,,cofactor,1I9C; 1IWB; 1IWP; 1MMF; 1REQ; 1XRS,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:B3P,,component_fallback,B3P,"2-[3-(2-HYDROXY-1,1-DIHYDROXYMETHYL-ETHYLAMINO)-PROPYLAMINO]-2-HYDROXYMETHYL-PROPANE-1,3-DIOL",,small_molecule,1RV6,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BA,,component_fallback,BA,BARIUM ION,,metal,2ADI,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BAIYWTZQRMCJBV-DKDXWZAISA-N,BAIYWTZQRMCJBV-DKDXWZAISA-N,exact_inchikey,PHY,1(S)-AMINOETHYL-(2-CARBOXYPROPYL)PHOSPHORYL-PHOSPHINIC ACID,C[C@@H](C[P@](=O)([C@@H](C)N)OP(=O)(O)O)C(=O)O,small_molecule,1E4E,Exact ligand identity anchored to InChIKey.
ligand:BAL,,component_fallback,BAL,BETA-ALANINE,,small_molecule,1M19; 1M1A; 1S32,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BAWFJGJZGIEFAR-NNYOXOHSSA-N,BAWFJGJZGIEFAR-NNYOXOHSSA-N,exact_inchikey,NAD,NICOTINAMIDE-ADENINE-DINUCLEOTIDE,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@@](=O)([O-])O[P@@](=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N,cofactor,1BW9; 1BXG; 1C1X; 1E3W,Exact ligand identity anchored to InChIKey.
ligand:BBU,,component_fallback,BBU,1-BROMOBUTANE,,small_molecule,1XVB,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BBX,,component_fallback,BBX,1-BROMOETHANE,,small_molecule,1XVB,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BC1,,component_fallback,BC1,"3-{[(9-CYANO-9,10-DIHYDRO-10-METHYLACRIDIN-9-YL)CARBONYL]AMINO}PROPANOIC ACID",,small_molecule,1LO0,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BCA,,component_fallback,BCA,4-HYDROXYBENZOYL COENZYME A,,small_molecule,1NZY,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BCB,,component_fallback,BCB,BACTERIOCHLOROPHYLL B,,small_molecule,1PRC; 1R2C; 1VRN,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BCG,,component_fallback,BCG,3-(BENZOYLOXY)-8-METHYL-8-AZABICYCLO[3.2.1]OCTANE-2-CARBOXYLIC ACID,,small_molecule,1QYG,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BCHJOEWNJFXZEK-DNHJLFCISA-N,BCHJOEWNJFXZEK-DNHJLFCISA-N,exact_inchikey,00L,"(1S,7S)-7-amino-7-benzyl-N-[(1S)-4-carbamimidamido-1-{(1S)-1-hydroxy-2-oxo-2-[(2-phenylethyl)amino]ethyl}butyl]-8-oxohexahydro-1H-pyrazolo[1,2-a]pyridazine-1-carboxamide",[H]/N=C(\N)/NCCC[C@@H]([C@@H](C(=O)NCCc1ccccc1)O)NC(=O)[C@@H]2CCN3N2C(=O)[C@@](CC3)(Cc4ccccc4)N,small_molecule,1A5G,Exact ligand identity anchored to InChIKey.
ligand:BCL,,component_fallback,BCL,BACTERIOCHLOROPHYLL A,,cofactor,1IJD; 1JGW; 1JGY; 1JGZ; 1KBY; 1KZU; 1L9B; 1LGH; 1M3X; 1MPS; 1NKZ; 1OGV; 1PCR; 1PSS; 1PST; 1QOV; 1RG5; 1RGN; 1RQK; 1RVJ; 1RY5; 1RZH; 1RZZ; 1S00; 1UMX; 1YF6; 1YST; 2BNP; 2BNS; 2BOZ,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BCN,,component_fallback,BCN,BICINE,,small_molecule,1KMI,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BCQKEAUFNXECKN-UXHICEINSA-N,BCQKEAUFNXECKN-UXHICEINSA-N,exact_inchikey,0FG,D-leucyl-N-(4-fluorobenzyl)-L-phenylalaninamide,CC(C)C[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc2ccc(cc2)F)N,small_molecule,1AFQ,Exact ligand identity anchored to InChIKey.
ligand:BCR,,component_fallback,BCR,BETA-CAROTENE,,small_molecule,1JB0; 1VF5; 2AXT,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BCT,,component_fallback,BCT,BICARBONATE ION,,small_molecule,1OAO; 1YQW; 2AXT,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BDAGIHXWWSANSR-UHFFFAOYSA-N,BDAGIHXWWSANSR-UHFFFAOYSA-N,exact_inchikey,FMT,FORMIC ACID,C(=O)O,crystallization_additive,1A5N; 1A5O; 1AUS; 1DX5; 1FZ1; 1FZ3; 1FZ4; 1FZ7,Exact ligand identity anchored to InChIKey.
ligand:BDH,,component_fallback,BDH,L-BETA-ASPARTYLHISTIDINE,,small_molecule,1YBQ,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BDSRWPHSAKXXRG-UHFFFAOYSA-M,BDSRWPHSAKXXRG-UHFFFAOYSA-M,exact_inchikey,MOS,DIOXOTHIOMOLYBDENUM(VI) ION,O=[Mo](=O)S,small_molecule,1FIQ,Exact ligand identity anchored to InChIKey.
ligand:BEF,,component_fallback,BEF,BERYLLIUM TRIFLUORIDE ION,,small_molecule,1KK8; 1KMI; 1W0J; 1W7J,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BEN,,component_fallback,BEN,BENZAMIDINE,,small_molecule,1JBU; 1KLI; 1NKZ; 1RTF; 1V11; 1V16; 1V1M; 1W80; 2AER; 2ASS; 2AST,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BEZ,,component_fallback,BEZ,BENZOIC ACID,,small_molecule,1GXS; 1I7Q; 1NCW; 1RU9; 1RUA; 1RUK; 1RUL; 1RUM; 1RUP; 1V1T; 1W9E; 1W9O; 1W9Q; 2AJY; 2AK1,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BGC,,component_fallback,BGC,beta-D-glucopyranose,,glycan,1GO6; 1NF5; 1PN3; 1RRV; 1W0Y; 1W2K; 1WQV; 1WSS; 1WTG; 1WUN; 1WV7,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BGN,,component_fallback,BGN,2-(butanoylamino)-2-deoxy-beta-D-glucopyranose,,small_molecule,1NWG,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BHL,,component_fallback,BHL,6-BROMOHEXAN-1-OL,,small_molecule,1XVB,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BHPQYMZQTOCNFJ-UHFFFAOYSA-N,BHPQYMZQTOCNFJ-UHFFFAOYSA-N,exact_inchikey,CA,CALCIUM ION,[Ca+2],metal,1A14; 1A2X; 1A75; 1AI4; 1AI5; 1AI6; 1AI7; 1AJN; 1AJP; 1AJQ; 1AKS; 1AN1; 1AR1; 1ATN; 1AUI; 1AVA; 1AVW; 1AVX; 1B7T; 1BJ3; 1BJR; 1BLX; 1BQP; 1BQQ; 1BUV; 1BVN; 1BZX; 1C0F; 1C0G; 1C1Y; 1C5L; 1C5N; 1C9P; 1CDL; 1CDM; 1CLV; 1CM1; 1CM4; 1CO7; 1CP9; 1CSE; 1CVW; 1CXP; 1D2V; 1D4X; 1D5L; 1D7W; 1DAN; 1DE4; 1DEJ; 1DHK; 1DNU; 1DNW; 1DVA; 1DX5; 1E3A; 1E54; 1EAK; 1EPT; 1EQY; 1ESV; 1ETH; 1EZQ; 1EZS; 1EZU; 1F0R; 1F0S; 1F2S; 1F5R; 1F7Z; 1F8V; 1FAK; 1FAX; 1FJS; 1FP4; 1FXH; 1FXV; 1FXW; 1FY8; 1FYZ; 1FZ0; 1FZ1; 1FZ2; 1FZ3; 1FZ4; 1FZ5; 1FZ6; 1FZ7; 1FZ8; 1FZ9; 1FZA; 1FZB; 1FZC; 1FZE; 1FZF; 1FZG; 1FZH; 1G20; 1G21; 1G2L; 1G4Y; 1G72; 1G8K; 1G9I; 1GA1; 1GA4; 1GA6; 1GHX; 1GHY,Exact ligand identity anchored to InChIKey.
ligand:BI1,,component_fallback,BI1,"3-{1-[3-(DIMETHYLAMINO)PROPYL]-1H-INDOL-3-YL}-4-(1H-INDOL-3-YL)-1H-PYRROLE-2,5-DIONE",,small_molecule,2BIL,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BIOGFUMNBIDAOG-UHFFFAOYSA-M,BIOGFUMNBIDAOG-UHFFFAOYSA-M,exact_inchikey,FSX,"BIS-(MU-2-OXO),[(MU-3--SULFIDO)-BIS(MU-2--SULFIDO)-TRIS(CYS-S)-TRI-IRON] (AQUA)(GLU-O)IRON(II)",[O][Fe]1O[Fe]23S[Fe]245[S]3[Fe]4(O1)S5,small_molecule,1E3D,Exact ligand identity anchored to InChIKey.
ligand:BJEPYKJPYRNKOW-UWTATZPHSA-N,BJEPYKJPYRNKOW-UWTATZPHSA-N,exact_inchikey,MLT,D-MALATE,C([C@H](C(=O)O)O)C(=O)O,small_molecule,1C1E,Exact ligand identity anchored to InChIKey.
ligand:BM6,,component_fallback,BM6,"4-[2-(5,5,8,8-TETRAMETHYL-5,6,7,8-TETRAHYDRO-NAPHTHALEN-2-YL)-[1,3]DIOXOLAN-2-YL]-BENZOIC ACID",,small_molecule,1MVC; 1MZN,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BMA,,component_fallback,BMA,beta-D-mannopyranose,,glycan,1LWU,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BMD,,component_fallback,BMD,BUTYRAMIDE,,small_molecule,1QO0,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BME,,component_fallback,BME,BETA-MERCAPTOETHANOL,,crystallization_additive,1GZW; 1JRR; 1KSJ; 1NH0; 1OO0; 1PFB; 1R8S; 1SP5; 1UBP; 1UW4; 1W6M; 1W6N; 1W6O; 1W6P; 1W6Q; 1XMZ; 2A4Q; 2BCD,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BML,,component_fallback,BML,4-BROMOPHENOL,,small_molecule,1T0S; 1XU3,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BMM,,component_fallback,BMM,BROMOMETHANE,,small_molecule,1XVC,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BMOGZGJBQIUQJG-BYLSPCLQSA-N,BMOGZGJBQIUQJG-BYLSPCLQSA-N,exact_inchikey,COB,CO-METHYLCOBALAMIN,Cc1cc2c(cc1C)n(cn2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)O[P@@](=O)(O)O[C@H](C)CNC(=O)CC[C@@]4([C@H](C5=[N-]6C4=C(C7=[N]8[Co+2]69([N]1=C(C=C8C([C@@H]7CCC(=O)N)(C)C)[C@H]([C@](C1=C(C1=[N]9[C@@]5([C@@]([C@@H]1CCC(=O)N)(C)CC(=O)N)C)C)(C)CC(=O)N)CCC(=O)N)C)C)CC(=O)N)C)O,small_molecule,1CB7,Exact ligand identity anchored to InChIKey.
ligand:BMV,,component_fallback,BMV,"3-BENZYL-1-(1H-IMIDAZOL-4-YLMETHYL)-4-(THIEN-2-YLSULFONYL)-2,3,4,5-TETRAHYDRO-1H-1,4-BENZODIAZEPINE-7-CARBONITRILE",,small_molecule,1SA5,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BNE,,component_fallback,BNE,2-[3-(3-ETHYL-1-METHYL-2-OXO-AZEPAN-3-YL)-PHENOXY]-4-[1-AMINO-1-(1-METHYL-1H-IMIDIZOL-5-YL)-ETHYL]-BENZONITRILE,,small_molecule,1MZC,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BNFRJXLZYUTIII-UHFFFAOYSA-N,BNFRJXLZYUTIII-UHFFFAOYSA-N,exact_inchikey,RQ3,"2-{4-[(3,5-DIMETHYLANILINO)-CARBONYL-METHYL]-PHENOXY}-2-METHYLPROPIONIC ACID",Cc1cc(cc(c1)NC(=O)Cc2ccc(cc2)OC(C)(C)C(=O)O)C,small_molecule,1G9V,Exact ligand identity anchored to InChIKey.
ligand:BNG,,component_fallback,BNG,nonyl beta-D-glucopyranoside,,small_molecule,1XME,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BNH,,component_fallback,BNH,[(N-{3-[(N-{CYCLOHEXYL[(ISOBUTOXYCARBONYL)AMINO]ACETYL}-3-CYCLOPROPYLALANYL)AMINO]-4-CYCLOPROPYL-2-OXOBUTANOYL}GLYCYL)AMINO](PHENYL)ACETIC ACID,,small_molecule,2A4R,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BNL,,component_fallback,BNL,BIPHENYL,,small_molecule,1ULJ,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BO3,,component_fallback,BO3,BORIC ACID,,small_molecule,1S3T,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BOG,,component_fallback,BOG,octyl beta-D-glucopyranoside,,small_molecule,1H2S; 1IJD; 1JMU; 1LPB; 1M2Z; 1NKZ; 2CZV,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BOPGDPNILDQYTO-NNYOXOHSSA-N,BOPGDPNILDQYTO-NNYOXOHSSA-N,exact_inchikey,NAI,"1,4-DIHYDRONICOTINAMIDE ADENINE DINUCLEOTIDE",c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)O)N,small_molecule,1C1D,Exact ligand identity anchored to InChIKey.
ligand:BPB,,component_fallback,BPB,BACTERIOPHEOPHYTIN B,,small_molecule,1PRC; 1R2C; 1UMX; 1VRN,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BPH,,component_fallback,BPH,BACTERIOPHEOPHYTIN A,,small_molecule,1JGW; 1JGY; 1JGZ; 1KBY; 1L9B; 1M3X; 1MPS; 1OGV; 1PCR; 1PSS; 1PST; 1QOV; 1RG5; 1RGN; 1RQK; 1RVJ; 1RY5; 1RZH; 1RZZ; 1S00; 1YF6; 1YST; 2BNP; 2BNS; 2BOZ,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BPN,,component_fallback,BPN,PARANITROBENZYL ALCOHOL,,small_molecule,1YEG,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BQPIGGFYSBELGY-UHFFFAOYSA-N,BQPIGGFYSBELGY-UHFFFAOYSA-N,exact_inchikey,HG,MERCURY (II) ION,[Hg+2],metal,1ARO; 1BIQ; 1G8K,Exact ligand identity anchored to InChIKey.
ligand:BR,,component_fallback,BR,BROMIDE ION,,metal,1M3D; 1OVL; 1SR4; 1XVC,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BRJ,,component_fallback,BRJ,2-BROMOETHANOL,,small_molecule,1XVG,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BRL,,component_fallback,BRL,"2,4-THIAZOLIDIINEDIONE, 5-[[4-[2-(METHYL-2-PYRIDINYLAMINO)ETHOXY]PHENYL]METHYL]-(9CL)",,small_molecule,1ZGY,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BTB,,component_fallback,BTB,"2-[BIS-(2-HYDROXY-ETHYL)-AMINO]-2-HYDROXYMETHYL-PROPANE-1,3-DIOL",,small_molecule,1R64; 1TW6,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BTH,,component_fallback,BTH,4-OXO-3-{6-[4-(QUINOXALIN-2-YLAMINO)-BENZOYLAMINO]-2-THIOPHEN-2-YL-HEXANOYLAMINO}-PENTANOIC ACID,,small_molecule,1RWO,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BTNMPGBKDVTSJY-UHFFFAOYSA-N,BTNMPGBKDVTSJY-UHFFFAOYSA-N,exact_inchikey,PPY,3-PHENYLPYRUVIC ACID,c1ccc(cc1)CC(=O)C(=O)O,small_molecule,1BW9,Exact ligand identity anchored to InChIKey.
ligand:BU3,,component_fallback,BU3,"(R,R)-2,3-BUTANEDIOL",,small_molecule,1SMH; 1XH5; 1XH9,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BUA,,component_fallback,BUA,butanoic acid,,small_molecule,1UGP; 2CZ0; 2CZ1,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BVHPDIWLWHHJPD-RKQHYHRCSA-N,BVHPDIWLWHHJPD-RKQHYHRCSA-N,exact_inchikey,BGL,2-O-octyl-beta-D-glucopyranose,CCCCCCCCO[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O,small_molecule,1EYS,Exact ligand identity anchored to InChIKey.
ligand:BVKZGUZCCUSVTD-UHFFFAOYSA-L,BVKZGUZCCUSVTD-UHFFFAOYSA-L,exact_inchikey,CO3,CARBONATE ION,C(=O)([O-])[O-],small_molecule,1FWA,Exact ligand identity anchored to InChIKey.
ligand:BXYGSMRTHHSAHZ-PMACEKPBSA-N,BXYGSMRTHHSAHZ-PMACEKPBSA-N,exact_inchikey,BBA,"2,7-BIS-(4-AMIDINOBENZYLIDENE)-CYCLOHEPTAN-1-ONE",c1cc(ccc1C[C@@H]2CCCC[C@H](C2=O)Cc3ccc(cc3)C(=N)N)C(=N)N,small_molecule,1A5H,Exact ligand identity anchored to InChIKey.
ligand:BZP,,component_fallback,BZP,N1-CARBOXYPIPERAZINE,,small_molecule,1OKK,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:BZS,,component_fallback,BZS,L-BENZYLSUCCINIC ACID,,small_molecule,1WHT,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:C02,,component_fallback,C02,4-(5-BENZENESULFONYLAMINO-1-METHYL-1H-BENZOIMIDAZOL-2-YLMETHYL)-BENZAMIDINE,,small_molecule,1KTT,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:C0R,,component_fallback,C0R,CORTICOSTERONE,,small_molecule,2A3I,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:C1B,,component_fallback,C1B,"(2R)-2-[5-(5-CARBAMIMIDOYL-1H-BENZOIMIDAZOL-2-YL)-6,2'-DIHYDROXY-5'-UREIDOMETHYL-BIPHENYL-3-YL]-SUCCINIC ACID",,small_molecule,2B7D,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:C1D,,component_fallback,C1D,"1-(2-{[(6-AMINO-2-METHYLPYRIDIN-3-YL)METHYL]AMINO}ETHYL)-6-CHLORO-3-[(2,2-DIFLUORO-2-PYRIDIN-2-YLETHYL)AMINO]-1,4-DIHYDROPYRAZIN-2-OL",,small_molecule,2BXU,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:C1M,,component_fallback,C1M,1-(4-CHLOROPHENYL)-1H-TETRAZOLE,,small_molecule,2C90,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:C24,,component_fallback,C24,3-({2-[(4-CARBAMIMIDOYL-PHENYLAMINO)-METHYL]-3-METHYL-3H-BENZOIMIDAZOLE-5-CARBONYL}-PYRIDIN-2-YL-AMINO)-PROPIONIC ACID ETHYL ESTER,,small_molecule,1KTS,Fallback ligand identity anchored to component ID because InChIKey is missing.
